"latitude";"longitude";"BiomasaPromedio"
-8615700;42300;193.322
-8615250;42300;193.348
-8614800;42300;193.541
-8614350;42300;193.847
-8613900;42300;194.201
-8613450;42300;194.565
-8613000;42300;194.913
-8612550;42300;195.232
-8612100;42300;195.524
-8611650;42300;195.803
-8611200;42300;196.084
-8610750;42300;196.33
-8610300;42300;196.318
-8609850;42300;196.259
-8609400;42300;196.199
-8608950;42300;196.133
-8608500;42300;196.055
-8608050;42300;195.953
-8607600;42300;195.812
-8607150;42300;195.608
-8606700;42300;195.299
-8606250;42300;194.857
-8605800;42300;194.331
-8605350;42300;193.77
-8604900;42300;193.199
-8604450;42300;192.634
-8604000;42300;192.085
-8603550;42300;191.557
-8603100;42300;191.049
-8602650;42300;190.553
-8602200;42300;190.055
-8601750;42300;189.533
-8601300;42300;188.976
-8600850;42300;188.383
-8600400;42300;187.761
-8599950;42300;187.116
-8599500;42300;186.456
-8599050;42300;185.783
-8598600;42300;185.101
-8598150;42300;184.41
-8597700;42300;183.709
-8597250;42300;182.998
-8596800;42300;182.271
-8596350;42300;181.528
-8595900;42300;180.783
-8595450;42300;180.053
-8595000;42300;179.366
-8594550;42300;178.78
-8594100;42300;178.344
-8593650;42300;178.019
-8593200;42300;177.751
-8592750;42300;177.523
-8592300;42300;177.335
-8591850;42300;177.194
-8591400;42300;177.099
-8590950;42300;177.043
-8590500;42300;176.997
-8590050;42300;176.883
-8589600;42300;176.784
-8589150;42300;176.707
-8588700;42300;176.65
-8588250;42300;176.612
-8587800;42300;176.59
-8587350;42300;176.581
-8586900;42300;176.581
-8586450;42300;176.583
-8586000;42300;176.584
-8585550;42300;176.577
-8585100;42300;176.561
-8584650;42300;176.536
-8584200;42300;176.498
-8583750;42300;176.449
-8583300;42300;176.392
-8582850;42300;176.336
-8582400;42300;176.298
-8581950;42300;176.317
-8581500;42300;176.425
-8624250;41850;192.815
-8623800;41850;192.86
-8623350;41850;192.907
-8622900;41850;192.953
-8622450;41850;192.998
-8622000;41850;193.043
-8621550;41850;193.091
-8621100;41850;193.146
-8620650;41850;193.21
-8620200;41850;193.285
-8619750;41850;193.374
-8619300;41850;193.476
-8618850;41850;193.591
-8618400;41850;193.711
-8617950;41850;193.813
-8617500;41850;193.841
-8617050;41850;193.75
-8616600;41850;193.597
-8616150;41850;193.457
-8615700;41850;193.381
-8615250;41850;193.406
-8614800;41850;193.551
-8614350;41850;193.791
-8613900;41850;194.087
-8613450;41850;194.406
-8613000;41850;194.723
-8612550;41850;195.025
-8612100;41850;195.31
-8611650;41850;195.577
-8611200;41850;195.816
-8610750;41850;195.984
-8610300;41850;196.031
-8609850;41850;195.999
-8609400;41850;195.936
-8608950;41850;195.853
-8608500;41850;195.748
-8608050;41850;195.612
-8607600;41850;195.431
-8607150;41850;195.188
-8606700;41850;194.86
-8606250;41850;194.442
-8605800;41850;193.951
-8605350;41850;193.416
-8604900;41850;192.86
-8604450;41850;192.296
-8604000;41850;191.735
-8603550;41850;191.183
-8603100;41850;190.648
-8602650;41850;190.135
-8602200;41850;189.642
-8601750;41850;189.148
-8601300;41850;188.62
-8600850;41850;188.06
-8600400;41850;187.472
-8599950;41850;186.859
-8599500;41850;186.225
-8599050;41850;185.576
-8598600;41850;184.912
-8598150;41850;184.236
-8597700;41850;183.548
-8597250;41850;182.846
-8596800;41850;182.13
-8596350;41850;181.403
-8595900;41850;180.669
-8595450;41850;179.935
-8595000;41850;179.216
-8594550;41850;178.587
-8594100;41850;178.245
-8593650;41850;178.008
-8593200;41850;177.8
-8592750;41850;177.615
-8592300;41850;177.462
-8591850;41850;177.36
-8591400;41850;177.325
-8590950;41850;177.344
-8590500;41850;177.382
-8590050;41850;177.262
-8589600;41850;177.168
-8589150;41850;177.103
-8588700;41850;177.06
-8588250;41850;177.036
-8587800;41850;177.028
-8587350;41850;177.032
-8586900;41850;177.041
-8586450;41850;177.05
-8586000;41850;177.049
-8585550;41850;177.034
-8585100;41850;177.003
-8584650;41850;176.956
-8584200;41850;176.891
-8583750;41850;176.806
-8583300;41850;176.705
-8582850;41850;176.594
-8582400;41850;176.484
-8581950;41850;176.427
-8581500;41850;176.553
-8623800;41400;192.741
-8623350;41400;192.783
-8622900;41400;192.83
-8622450;41400;192.88
-8622000;41400;192.934
-8621550;41400;192.994
-8621100;41400;193.06
-8620650;41400;193.137
-8620200;41400;193.225
-8619750;41400;193.327
-8619300;41400;193.446
-8618850;41400;193.583
-8618400;41400;193.741
-8617950;41400;193.91
-8617500;41400;194.016
-8617050;41400;193.856
-8616600;41400;193.639
-8616150;41400;193.472
-8615700;41400;193.387
-8615250;41400;193.402
-8614800;41400;193.518
-8614350;41400;193.716
-8613900;41400;193.967
-8613450;41400;194.245
-8613000;41400;194.528
-8612550;41400;194.804
-8612100;41400;195.065
-8611650;41400;195.301
-8611200;41400;195.498
-8610750;41400;195.632
-8610300;41400;195.686
-8609850;41400;195.673
-8609400;41400;195.614
-8608950;41400;195.523
-8608500;41400;195.399
-8608050;41400;195.237
-8607600;41400;195.029
-8607150;41400;194.762
-8606700;41400;194.426
-8606250;41400;194.019
-8605800;41400;193.55
-8605350;41400;193.036
-8604900;41400;192.491
-8604450;41400;191.929
-8604000;41400;191.356
-8603550;41400;190.783
-8603100;41400;190.22
-8602650;41400;189.692
-8602200;41400;189.218
-8601750;41400;188.761
-8601300;41400;188.269
-8600850;41400;187.745
-8600400;41400;187.19
-8599950;41400;186.607
-8599500;41400;186.002
-8599050;41400;185.377
-8598600;41400;184.735
-8598150;41400;184.077
-8597700;41400;183.405
-8597250;41400;182.72
-8596800;41400;182.025
-8596350;41400;181.321
-8595900;41400;180.611
-8595450;41400;179.901
-8595000;41400;179.197
-8594550;41400;178.561
-8594100;41400;178.28
-8593650;41400;178.084
-8593200;41400;177.906
-8592750;41400;177.745
-8592300;41400;177.605
-8591850;41400;177.512
-8591400;41400;177.537
-8590950;41400;177.615
-8590500;41400;177.686
-8590050;41400;177.61
-8589600;41400;177.53
-8589150;41400;177.479
-8588700;41400;177.451
-8588250;41400;177.444
-8587800;41400;177.454
-8587350;41400;177.475
-8586900;41400;177.5
-8586450;41400;177.52
-8586000;41400;177.525
-8585550;41400;177.507
-8585100;41400;177.463
-8584650;41400;177.403
-8584200;41400;177.316
-8583750;41400;177.2
-8583300;41400;177.063
-8582850;41400;176.916
-8582400;41400;176.766
-8581950;41400;176.656
-8581500;41400;176.779
-8622000;40950;192.844
-8621550;40950;192.909
-8621100;40950;192.981
-8620650;40950;193.063
-8620200;40950;193.156
-8619750;40950;193.263
-8619300;40950;193.388
-8618850;40950;193.531
-8618400;40950;193.696
-8617950;40950;193.88
-8617500;40950;194.024
-8617050;40950;193.823
-8616600;40950;193.587
-8616150;40950;193.411
-8615700;40950;193.32
-8615250;40950;193.331
-8614800;40950;193.436
-8614350;40950;193.61
-8613900;40950;193.83
-8613450;40950;194.074
-8613000;40950;194.326
-8612550;40950;194.572
-8612100;40950;194.802
-8611650;40950;195.005
-8611200;40950;195.168
-8610750;40950;195.277
-8610300;40950;195.325
-8609850;40950;195.316
-8609400;40950;195.259
-8608950;40950;195.161
-8608500;40950;195.024
-8608050;40950;194.846
-8607600;40950;194.62
-8607150;40950;194.341
-8606700;40950;194.002
-8606250;40950;193.603
-8605800;40950;193.149
-8605350;40950;192.65
-8604900;40950;192.115
-8604450;40950;191.553
-8604000;40950;190.974
-8603550;40950;190.384
-8603100;40950;189.79
-8602650;40950;189.228
-8602200;40950;188.799
-8601750;40950;188.388
-8601300;40950;187.939
-8600850;40950;187.451
-8600400;40950;186.928
-8599950;40950;186.375
-8599500;40950;185.796
-8599050;40950;185.196
-8598600;40950;184.575
-8598150;40950;183.938
-8597700;40950;183.288
-8597250;40950;182.626
-8596800;40950;181.956
-8596350;40950;181.283
-8595900;40950;180.613
-8595450;40950;179.959
-8595000;40950;179.343
-8594550;40950;178.831
-8594100;40950;178.488
-8593650;40950;178.257
-8593200;40950;178.077
-8592750;40950;177.929
-8592300;40950;177.804
-8591850;40950;177.718
-8591400;40950;177.77
-8590950;40950;177.848
-8590500;40950;177.895
-8590050;40950;177.885
-8589600;40950;177.85
-8589150;40950;177.825
-8588700;40950;177.818
-8588250;40950;177.831
-8587800;40950;177.862
-8587350;40950;177.903
-8586900;40950;177.948
-8586450;40950;177.989
-8586000;40950;178.016
-8585550;40950;178.005
-8585100;40950;177.944
-8584650;40950;177.886
-8584200;40950;177.78
-8583750;40950;177.63
-8583300;40950;177.463
-8582850;40950;177.299
-8582400;40950;177.157
-8581950;40950;177.083
-8619750;40500;193.184
-8619300;40500;193.302
-8618850;40500;193.432
-8618400;40500;193.567
-8617950;40500;193.686
-8617500;40500;193.723
-8617050;40500;193.612
-8616600;40500;193.431
-8616150;40500;193.268
-8615700;40500;193.176
-8615250;40500;193.2
-8614800;40500;193.311
-8614350;40500;193.476
-8613900;40500;193.676
-8613450;40500;193.894
-8613000;40500;194.116
-8612550;40500;194.333
-8612100;40500;194.531
-8611650;40500;194.702
-8611200;40500;194.836
-8610750;40500;194.924
-8610300;40500;194.961
-8609850;40500;194.948
-8609400;40500;194.888
-8608950;40500;194.785
-8608500;40500;194.64
-8608050;40500;194.451
-8607600;40500;194.217
-8607150;40500;193.932
-8606700;40500;193.595
-8606250;40500;193.203
-8605800;40500;192.761
-8605350;40500;192.274
-8604900;40500;191.747
-8604450;40500;191.189
-8604000;40500;190.61
-8603550;40500;190.022
-8603100;40500;189.429
-8602650;40500;188.86
-8602200;40500;188.466
-8601750;40500;188.079
-8601300;40500;187.656
-8600850;40500;187.195
-8600400;40500;186.698
-8599950;40500;186.17
-8599500;40500;185.616
-8599050;40500;185.038
-8598600;40500;184.44
-8598150;40500;183.826
-8597700;40500;183.198
-8597250;40500;182.561
-8596800;40500;181.919
-8596350;40500;181.281
-8595900;40500;180.66
-8595450;40500;180.07
-8595000;40500;179.535
-8594550;40500;179.085
-8594100;40500;178.739
-8593650;40500;178.485
-8593200;40500;178.298
-8592750;40500;178.162
-8592300;40500;178.069
-8591850;40500;178.031
-8591400;40500;178.055
-8590950;40500;178.103
-8590500;40500;178.138
-8590050;40500;178.147
-8589600;40500;178.143
-8589150;40500;178.143
-8588700;40500;178.157
-8588250;40500;178.19
-8587800;40500;178.242
-8587350;40500;178.308
-8586900;40500;178.374
-8586450;40500;178.446
-8586000;40500;178.518
-8585550;40500;178.56
-8585100;40500;178.518
-8584650;40500;178.439
-8584200;40500;178.275
-8583750;40500;178.078
-8583300;40500;177.883
-8582850;40500;177.707
-8582400;40500;177.569
-8581950;40500;177.492
-8619300;40050;193.195
-8618850;40050;193.301
-8618400;40050;193.397
-8617950;40050;193.46
-8617500;40050;193.457
-8617050;40050;193.37
-8616600;40050;193.227
-8616150;40050;193.079
-8615700;40050;192.989
-8615250;40050;193.035
-8614800;40050;193.16
-8614350;40050;193.324
-8613900;40050;193.51
-8613450;40050;193.706
-8613000;40050;193.903
-8612550;40050;194.09
-8612100;40050;194.259
-8611650;40050;194.401
-8611200;40050;194.51
-8610750;40050;194.578
-8610300;40050;194.602
-8609850;40050;194.581
-8609400;40050;194.516
-8608950;40050;194.408
-8608500;40050;194.257
-8608050;40050;194.064
-8607600;40050;193.826
-8607150;40050;193.541
-8606700;40050;193.208
-8606250;40050;192.824
-8605800;40050;192.393
-8605350;40050;191.917
-8604900;40050;191.4
-8604450;40050;190.85
-8604000;40050;190.278
-8603550;40050;189.706
-8603100;40050;189.165
-8602650;40050;188.673
-8602200;40050;188.249
-8601750;40050;187.848
-8601300;40050;187.431
-8600850;40050;186.985
-8600400;40050;186.507
-8599950;40050;186
-8599500;40050;185.466
-8599050;40050;184.909
-8598600;40050;184.332
-8598150;40050;183.739
-8597700;40050;183.134
-8597250;40050;182.521
-8596800;40050;181.907
-8596350;40050;181.305
-8595900;40050;180.728
-8595450;40050;180.196
-8595000;40050;179.726
-8594550;40050;179.325
-8594100;40050;178.991
-8593650;40050;178.729
-8593200;40050;178.539
-8592750;40050;178.416
-8592300;40050;178.352
-8591850;40050;178.338
-8591400;40050;178.357
-8590950;40050;178.381
-8590500;40050;178.399
-8590050;40050;178.41
-8589600;40050;178.42
-8589150;40050;178.437
-8588700;40050;178.467
-8588250;40050;178.516
-8587800;40050;178.584
-8587350;40050;178.669
-8586900;40050;178.755
-8586450;40050;178.861
-8586000;40050;178.991
-8585550;40050;179.141
-8585100;40050;179.233
-8584650;40050;179.029
-8584200;40050;178.758
-8583750;40050;178.508
-8583300;40050;178.288
-8582850;40050;178.103
-8582400;40050;177.962
-8581950;40050;177.878
-8619300;39600;193.081
-8618850;39600;193.161
-8618400;39600;193.224
-8617950;39600;193.252
-8617500;39600;193.231
-8617050;39600;193.152
-8616600;39600;193.028
-8616150;39600;192.886
-8615700;39600;192.791
-8615250;39600;192.864
-8614800;39600;193.007
-8614350;39600;193.169
-8613900;39600;193.342
-8613450;39600;193.517
-8613000;39600;193.688
-8611200;39600;194.193
-8610750;39600;194.243
-8610300;39600;194.254
-8609850;39600;194.223
-8609400;39600;194.152
-8608950;39600;194.039
-8608500;39600;193.886
-8608050;39600;193.691
-8607600;39600;193.453
-8607150;39600;193.171
-8606700;39600;192.843
-8606250;39600;192.469
-8605800;39600;192.05
-8605350;39600;191.588
-8604900;39600;191.086
-8604450;39600;190.549
-8604000;39600;189.983
-8603550;39600;189.421
-8603100;39600;188.944
-8602650;39600;188.504
-8602200;39600;188.085
-8601750;39600;187.678
-8601300;39600;187.262
-8600850;39600;186.823
-8600400;39600;186.357
-8599950;39600;185.865
-8599500;39600;185.348
-8599050;39600;184.809
-8598600;39600;184.252
-8598150;39600;183.679
-8597700;39600;183.095
-8597250;39600;182.505
-8596800;39600;181.917
-8596350;39600;181.343
-8595900;39600;180.8
-8595450;39600;180.314
-8595000;39600;179.903
-8594550;39600;179.558
-8594100;39600;179.232
-8593650;39600;178.964
-8593200;39600;178.775
-8592750;39600;178.668
-8592300;39600;178.629
-8591850;39600;178.637
-8591400;39600;178.665
-8590950;39600;178.664
-8590500;39600;178.662
-8590050;39600;178.669
-8589600;39600;178.684
-8589150;39600;178.709
-8588700;39600;178.749
-8588250;39600;178.805
-8587800;39600;178.878
-8587350;39600;178.968
-8586900;39600;179.073
-8586450;39600;179.2
-8586000;39600;179.356
-8585550;39600;179.547
-8585100;39600;179.705
-8584650;39600;179.446
-8584200;39600;179.142
-8583750;39600;178.877
-8583300;39600;178.652
-8582850;39600;178.466
-8582400;39600;178.326
-8581950;39600;178.235
-8618850;39150;193.025
-8618400;39150;193.064
-8617950;39150;193.074
-8617500;39150;193.045
-8617050;39150;192.975
-8616600;39150;192.87
-8616150;39150;192.745
-8615700;39150;192.648
-8615250;39150;192.739
-8614800;39150;192.877
-8614350;39150;193.026
-8613900;39150;193.18
-8613450;39150;193.333
-8613000;39150;193.479
-8607600;39150;193.1
-8607150;39150;192.822
-8606700;39150;192.501
-8606250;39150;192.138
-8605800;39150;191.734
-8605350;39150;191.29
-8604900;39150;190.809
-8604450;39150;190.296
-8604000;39150;189.758
-8603550;39150;189.219
-8603100;39150;188.789
-8602650;39150;188.375
-8602200;39150;187.96
-8601750;39150;187.554
-8601300;39150;187.142
-8600850;39150;186.707
-8600400;39150;186.248
-8599950;39150;185.765
-8599500;39150;185.261
-8599050;39150;184.737
-8598600;39150;184.197
-8598150;39150;183.643
-8597700;39150;183.08
-8597250;39150;182.511
-8596800;39150;181.945
-8596350;39150;181.391
-8595900;39150;180.867
-8595450;39150;180.407
-8595000;39150;180.043
-8594550;39150;179.751
-8594100;39150;179.444
-8593650;39150;179.181
-8593200;39150;178.988
-8592750;39150;178.907
-8592300;39150;178.89
-8591850;39150;178.91
-8591400;39150;178.939
-8590950;39150;178.922
-8590500;39150;178.911
-8590050;39150;178.914
-8589600;39150;178.931
-8589150;39150;178.96
-8588700;39150;179.002
-8588250;39150;179.06
-8587800;39150;179.133
-8587350;39150;179.224
-8586900;39150;179.331
-8586450;39150;179.454
-8586000;39150;179.59
-8585550;39150;179.717
-8585100;39150;179.756
-8584650;39150;179.622
-8584200;39150;179.397
-8583750;39150;179.167
-8583300;39150;178.961
-8582850;39150;178.787
-8582400;39150;178.654
-8617950;38700;192.924
-8617500;38700;192.895
-8617050;38700;192.837
-8616600;38700;192.758
-8616150;38700;192.677
-8615700;38700;192.637
-8615250;38700;192.68
-8614800;38700;192.779
-8614350;38700;192.9
-8613900;38700;193.028
-8613450;38700;193.156
-8606250;38700;191.831
-8605800;38700;191.443
-8605350;38700;191.021
-8604900;38700;190.569
-8604450;38700;190.094
-8604000;38700;189.608
-8603550;38700;189.138
-8603100;38700;188.71
-8602650;38700;188.296
-8602200;38700;187.868
-8601750;38700;187.478
-8601300;38700;187.068
-8600850;38700;186.631
-8600400;38700;186.173
-8599950;38700;185.696
-8599500;38700;185.201
-8599050;38700;184.691
-8598600;38700;184.167
-8598150;38700;183.631
-8597700;38700;183.088
-8597250;38700;182.54
-8596800;38700;181.995
-8596350;38700;181.457
-8595900;38700;180.937
-8595450;38700;180.474
-8595000;38700;180.154
-8594550;38700;179.891
-8594100;38700;179.637
-8593650;38700;179.403
-8593200;38700;179.217
-8592750;38700;179.151
-8592300;38700;179.135
-8591850;38700;179.145
-8591400;38700;179.15
-8590950;38700;179.144
-8588700;38700;179.229
-8588250;38700;179.285
-8587800;38700;179.355
-8587350;38700;179.441
-8586900;38700;179.538
-8586450;38700;179.642
-8586000;38700;179.742
-8585550;38700;179.815
-8585100;38700;179.818
-8584650;38700;179.729
-8584200;38700;179.572
-8583750;38700;179.392
-8583300;38700;179.218
-8582850;38700;179.067
-8582400;38700;178.946
-8617500;38250;192.774
-8617050;38250;192.729
-8616600;38250;192.672
-8616150;38250;192.622
-8615700;38250;192.602
-8615250;38250;192.628
-8614800;38250;192.696
-8614350;38250;192.787
-8613900;38250;192.888
-8604900;38250;190.359
-8604450;38250;189.923
-8604000;38250;189.486
-8603550;38250;189.062
-8603100;38250;188.663
-8602650;38250;188.282
-8602200;38250;187.887
-8601750;38250;187.475
-8601300;38250;187.036
-8600850;38250;186.585
-8600400;38250;186.123
-8599950;38250;185.649
-8599500;38250;185.163
-8599050;38250;184.666
-8598600;38250;184.157
-8598150;38250;183.64
-8597700;38250;183.118
-8597250;38250;182.594
-8596800;38250;182.072
-8596350;38250;181.559
-8595900;38250;181.061
-8595450;38250;180.603
-8595000;38250;180.315
-8594550;38250;180.074
-8594100;38250;179.849
-8593650;38250;179.65
-8593200;38250;179.498
-8592750;38250;179.413
-8592300;38250;179.376
-8591850;38250;179.363
-8591400;38250;179.358
-8585550;38250;179.9
-8585100;38250;179.892
-8584650;38250;179.826
-8584200;38250;179.713
-8583750;38250;179.576
-8583300;38250;179.437
-8582850;38250;179.311
-8616150;37800;192.561
-8615700;37800;192.549
-8615250;37800;192.568
-8603550;37800;188.981
-8603100;37800;188.614
-8602650;37800;188.274
-8602200;37800;187.949
-8601750;37800;187.482
-8601300;37800;187.012
-8600850;37800;186.551
-8600400;37800;186.088
-8599950;37800;185.619
-8599500;37800;185.142
-8599050;37800;184.657
